clone_pair,start_commit,end_commit,genealogy
javasources/KTool/src/org/kframework/krun/gui/UIDesign/GraphRepresentation.java^135^152+javasources/KTool/src/org/kframework/krun/gui/UIDesign/GraphRepresentation.java^160^177,fbbc6e0,377ed6c,"I,AB,7250ffd,26-I,AB,6bcc754,59"
javasources/KTool/src/org/kframework/utils/xml/XmlFormatter.java^12^35+tests/tools/Testing/src/org/kframework/tests/Test.java^466^486,fbbc6e0,8083c4e,"C,B,53e1572,1"
javasources/KTool/src/org/kframework/utils/XmlLoader.java^38^50+javasources/KTool/src/org/kframework/utils/XmlLoader.java^60^72,fbbc6e0,e457748,"C,AB,7250ffd,2"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDFVisitor.java^58^78+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^60^80,fbbc6e0,e457748,"C,AB,7250ffd,6-C,AB,960f6b9,2-C,AB,150269e,2"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDFVisitor.java^80^97+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^82^99,fbbc6e0,e457748,"C,AB,7250ffd,6-C,AB,960f6b9,2-C,AB,150269e,2"
javasources/KTool/src/org/kframework/krun/gui/Controller/RunKRunCommand.java^81^101+javasources/KTool/src/org/kframework/krun/gui/UIDesign/GraphRepresentation.java^298^318,fbbc6e0,377ed6c,"C,B,7250ffd,1-C,AB,960f6b9,12-C,AB,150269e,12-I,AB,6bcc754,44"
javasources/KTool/src/org/kframework/backend/java/symbolic/KILtoBackendJavaKILTransformer.java^54^70+javasources/KTool/src/org/kframework/backend/java/symbolic/KILtoBackendJavaKILTransformer.java^89^105,fbbc6e0,e457748,"C,AB,9ebd6d0,2-C,AB,960f6b9,2-C,AB,959400c,2-C,AB,9c704de,16-C,AB,e01b392,2-C,AB,3b5dc1f,2-C,AB,5e58c58,2-C,AB,671a307,2"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^117^125+javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^118^126,fbbc6e0,e457748,"C,AB,b74e3c2,2"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^117^125+javasources/KTool/src/org/kframework/parser/generator/ProgramSDF.java^56^64,fbbc6e0,e457748,"C,A,b74e3c2,1"
javasources/KTool/src/org/kframework/backend/BasicBackend.java^80^130+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^138^192,fb1b112,e457748,"I,AB,39831fc,2-I,AB,960f6b9,46-I,AB,150269e,46-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,A,f3a2440,1-I,A,e01b392,1-I,A,872cfdb,1-I,A,e252936,1"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^136^189+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^138^192,fb1b112,e457748,"I,A,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,41-I,AB,150269e,41-I,AB,16c93a8,2-I,A,9b6df35,1-I,A,f3a2440,1-I,A,e01b392,1-I,A,19176e4,1-I,A,872cfdb,1"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^136^184+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^138^186,fb1b112,e457748,"I,A,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,41-I,AB,150269e,41-I,AB,16c93a8,2-I,A,9b6df35,1-I,A,f3a2440,1-I,A,e01b392,1-I,A,19176e4,1-I,A,872cfdb,1"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^145^177+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^97^130,fb1b112,7e05538,"I,AB,960f6b9,30-I,A,3530c08,1-I,A,150269e,3-I,A,9c704de,33"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^95^128+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^97^130,fb1b112,155b301,"I,A,7250ffd,34"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^81^98+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^77^94,fb1b112,7e05538,"I,B,6244adf,6-I,AB,960f6b9,5-I,AB,150269e,5-I,A,9c704de,18"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^75^92+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^77^94,fb1b112,155b301,"C,A,7250ffd,18"
javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^77^94+javasources/KTool/src/org/kframework/main/KompileBackend.java^25^42,fb1b112,e457748,"I,A,6244adf,6-I,AB,960f6b9,5-I,A,150269e,3"
javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^97^130+javasources/KTool/src/org/kframework/main/KompileBackend.java^45^60,fb1b112,e457748,"I,B,7250ffd,1-I,AB,960f6b9,28"
javasources/KTool/src/org/kframework/kil/matchers/SetInsertPattern.java^33^60+javasources/KTool/src/org/kframework/kil/matchers/SetLookupPattern.java^33^60,7250ffd,e457748,"C,AB,960f6b9,4-C,AB,959400c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^152^166+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^175^189,7250ffd,e457748,"I,AB,fea0e8e,15-C,AB,06b636c,13"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^152^166+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^198^212,7250ffd,e457748,"I,AB,fea0e8e,15-C,AB,06b636c,13"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^175^189+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^198^212,7250ffd,e457748,"C,AB,fea0e8e,4-C,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/matchers/MapInsertPattern.java^34^61+javasources/KTool/src/org/kframework/kil/matchers/MapLookupPattern.java^33^60,7250ffd,e457748,"C,AB,960f6b9,4-C,AB,959400c,2-C,AB,150269e,2"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^153^166+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^176^189,7250ffd,e457748,"C,AB,fea0e8e,14-I,AB,06b636c,12"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^153^166+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^199^212,7250ffd,e457748,"C,AB,fea0e8e,14-I,AB,06b636c,12"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^176^189+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^199^212,7250ffd,e457748,"I,AB,fea0e8e,4-I,AB,06b636c,4"
javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^247^252+javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^318^323,7250ffd,e457748,"C,AB,960f6b9,2-C,AB,959400c,2-C,AB,150269e,2"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformer.java^192^210+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CheckBinaryPrecedenceFilter.java^127^154,7250ffd,e457748,"I,A,ddd3d39,1"
javasources/KTool/src/org/kframework/kil/Production.java^274^291+javasources/KTool/src/org/kframework/kil/Production.java^293^310,7250ffd,e457748,"I,AB,8932d6a,6"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^221^238+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^244^261,7250ffd,e457748,"C,AB,fea0e8e,4-C,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^335^355+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^595^615,7250ffd,e457748,"C,AB,fea0e8e,4-C,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^618^632+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^635^649,7250ffd,e457748,"C,AB,fea0e8e,4-C,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^713^731+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^734^752,7250ffd,e457748,"C,AB,fea0e8e,4-C,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^222^238+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^245^261,7250ffd,e457748,"I,AB,fea0e8e,4-I,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^620^632+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^637^649,7250ffd,e457748,"I,AB,fea0e8e,4-I,AB,06b636c,4"
javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^716^731+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^737^752,7250ffd,e457748,"I,AB,fea0e8e,4-I,AB,06b636c,4"
javasources/KTool/src/org/kframework/backend/symbolic/LineariseTransformer.java^55^77+javasources/KTool/src/org/kframework/backend/symbolic/ReplaceConstants.java^60^82,7250ffd,e457748,"C,A,960f6b9,1-I,A,150269e,1-I,AB,455f6f7,2"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^104+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^276^292,7250ffd,e457748,"C,AB,960f6b9,22-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/backend/BasicBackend.java^69^120+javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^105^158,7250ffd,e457748,"I,AB,39831fc,2-I,AB,960f6b9,89-I,B,4756322,1-I,AB,150269e,80-I,A,d5d2ebb,3-I,AB,16c93a8,3-I,AB,f3a2440,2-I,AB,e01b392,2-I,AB,872cfdb,4-I,A,e252936,1"
javasources/KTool/src/org/kframework/backend/BasicBackend.java^69^120+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^103^157,7250ffd,e457748,"I,AB,39831fc,2-I,AB,960f6b9,90-I,B,4756322,1-I,AB,150269e,80-I,A,d5d2ebb,3-I,AB,16c93a8,3-I,A,f3a2440,1-I,A,e01b392,1-I,A,872cfdb,2-I,A,e252936,1"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^105^158+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^103^157,7250ffd,e457748,"I,AB,39831fc,2-C,AB,960f6b9,105-C,AB,4756322,2-C,AB,150269e,86-C,AB,16c93a8,2-I,A,f3a2440,1-I,A,e01b392,1-I,A,872cfdb,2"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^81^92+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^227^247,7250ffd,e457748,"C,AB,960f6b9,27-I,A,150269e,8-I,A,d7f1fcf,1"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^81^92+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^269^289,7250ffd,e457748,"C,AB,960f6b9,27-I,A,150269e,8-I,A,d7f1fcf,1"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^103+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^234^249,7250ffd,e457748,"C,AB,960f6b9,22-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^103+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^276^291,7250ffd,e457748,"C,AB,960f6b9,22-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^234^249+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^276^291,7250ffd,e457748,"C,AB,960f6b9,22"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^105^153+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^103^151,7250ffd,e457748,"C,AB,39831fc,2-I,AB,960f6b9,94-I,AB,4756322,2-I,AB,150269e,86-I,AB,16c93a8,2-I,A,f3a2440,1-I,A,e01b392,1-I,A,872cfdb,2"
javasources/KTool/src/org/kframework/parser/generator/ParseConfigsFilter.java^75^94+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^308^327,7250ffd,e457748,"I,AB,960f6b9,29-I,A,150269e,6-I,A,d7f1fcf,1"
javasources/KTool/src/org/kframework/parser/generator/ParseConfigsFilter.java^75^98+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^227^249,7250ffd,e457748,"C,AB,960f6b9,33-I,A,150269e,17-I,A,e91e235,4-I,A,d7f1fcf,1-I,A,a7c119a,2-I,A,014e276,3"
javasources/KTool/src/org/kframework/parser/generator/ParseConfigsFilter.java^75^99+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^269^292,7250ffd,e457748,"C,AB,960f6b9,33-I,A,150269e,17-I,A,e91e235,4-I,A,d7f1fcf,1-I,A,a7c119a,2-I,A,014e276,3"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CheckBinaryPrecedenceFilter.java^99^105+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^49^54,7250ffd,e457748,"C,AB,960f6b9,8-C,AB,959400c,6-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CheckBinaryPrecedenceFilter.java^99^105+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^79^84,7250ffd,e457748,"C,AB,960f6b9,8-C,AB,959400c,6-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^49^54+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^79^84,7250ffd,e457748,"C,AB,960f6b9,8-C,AB,959400c,6-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^131^136+javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^245^250,7250ffd,e457748,"C,AB,960f6b9,4-C,AB,959400c,4-C,AB,150269e,2"
javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^152^157+javasources/KTool/src/org/kframework/backend/unparser/AddBracketsFilter.java^245^250,7250ffd,e457748,"C,AB,960f6b9,4-C,AB,959400c,4-C,AB,150269e,2"
javasources/KTool/src/org/kframework/krun/gui/UIDesign/GraphRepresentation.java^150^175+javasources/KTool/src/org/kframework/krun/gui/UIDesign/GraphRepresentation.java^184^210,7250ffd,377ed6c,"I,AB,6bcc754,53"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^131^156+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^148^173,7250ffd,e457748,"C,AB,d4dd8a6,2-C,AB,7fbc6a5,2-I,B,fea0e8e,22-C,B,06b636c,24-C,AB,8932d6a,4"
javasources/KTool/src/org/kframework/parser/generator/ProgramSDF.java^65^90+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^148^173,7250ffd,e457748,"C,AB,d4dd8a6,2-C,AB,7fbc6a5,2-I,B,fea0e8e,22-C,B,06b636c,24-I,AB,8932d6a,4"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^44^54+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^74^84,7250ffd,e457748,"C,AB,960f6b9,12-C,AB,959400c,10-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^44^54+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/PriorityFilter.java^17^27,7250ffd,e457748,"C,AB,960f6b9,14-C,AB,959400c,10-C,B,150269e,2-C,B,bf321e9,4-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^74^84+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/PriorityFilter.java^17^27,7250ffd,e457748,"C,AB,960f6b9,14-C,AB,959400c,10-C,B,150269e,2-C,B,bf321e9,4-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDFVisitor.java^100^112+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^102^114,7250ffd,e457748,"I,AB,fea0e8e,22"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDFVisitor.java^119^190+javasources/KTool/src/org/kframework/parser/generator/ProgramSDFVisitor.java^117^179,7250ffd,e457748,"C,AB,d4dd8a6,3-C,AB,7fbc6a5,3-I,AB,fea0e8e,112-C,AB,06b636c,104-C,AB,8932d6a,6"
javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^44^63+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^74^93,7250ffd,e457748,"C,AB,960f6b9,12-C,AB,959400c,12-C,AB,8932d6a,2"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^146^178+javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^64^97,7250ffd,7e05538,"C,AB,960f6b9,6-I,B,6290f0f,5-I,B,0a56a6f,1-I,B,0e68146,1-I,AB,3530c08,2-I,AB,150269e,7-I,B,9b6df35,1-I,B,1c47bac,3-I,B,dbd9a81,3-I,A,9c704de,33"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^146^178+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^62^95,7250ffd,7e05538,"I,B,6244adf,6-I,AB,960f6b9,7-I,AB,3530c08,2-I,AB,150269e,7-I,A,9c704de,33"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformerPropagator.java^317^332+javasources/KTool/src/org/kframework/kil/visitors/CopyOnWriteTransformer.java^317^332,7250ffd,f7c7c4a,"C,AB,960f6b9,2"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformer.java^191^209+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectKSeqFilter.java^85^103,7250ffd,e457748,"C,A,ddd3d39,1"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformer.java^191^209+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/CorrectRewritePriorityFilter.java^115^133,7250ffd,e457748,"C,A,ddd3d39,1"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformer.java^191^209+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/PriorityFilter2.java^44^62,7250ffd,e457748,"C,A,ddd3d39,1"
javasources/KTool/src/org/kframework/kil/visitors/BasicTransformer.java^191^209+javasources/KTool/src/org/kframework/parser/concrete/disambiguate/TypeSystemFilter2.java^38^56,7250ffd,e457748,"I,A,ddd3d39,1"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^227^245+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^269^287,7250ffd,e457748,"C,AB,960f6b9,30"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^227^245+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^308^327,7250ffd,e457748,"I,AB,960f6b9,28"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^269^287+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^308^327,7250ffd,e457748,"I,AB,960f6b9,28"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^23^54+javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^23^94,7250ffd,e457748,"C,AB,960f6b9,6-C,AB,150269e,6"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^161^171+javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^182^192,7250ffd,e457748,"C,AB,8e038c0,8"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^169^252+javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^193^280,7250ffd,e457748,"C,AB,5a861aa,2-C,A,8e038c0,1-C,AB,b74e3c2,22-I,AB,347787b,2-I,AB,61036f5,9"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^132^164+javasources/KTool/src/org/kframework/parser/generator/ProgramSDF.java^65^93,7250ffd,e457748,"C,AB,d4dd8a6,2-C,AB,7fbc6a5,2-I,AB,8932d6a,4"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^221^252+javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^249^280,7250ffd,e457748,"C,AB,5a861aa,2-I,AB,347787b,2"
javasources/KTool/src/org/kframework/parser/generator/Definition2SDF.java^221^252+javasources/KTool/src/org/kframework/parser/generator/ProgramSDF.java^131^162,7250ffd,e457748,"C,B,f0d7864,1-C,AB,5a861aa,2-I,AB,347787b,2"
javasources/KTool/src/org/kframework/parser/generator/DefinitionSDF.java^249^280+javasources/KTool/src/org/kframework/parser/generator/ProgramSDF.java^131^162,7250ffd,e457748,"C,B,f0d7864,1-C,AB,5a861aa,2-I,AB,347787b,2"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^82^99+javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^44^61,7250ffd,7e05538,"C,AB,960f6b9,4-C,AB,150269e,4-I,A,9c704de,18"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^82^99+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^42^59,7250ffd,7e05538,"C,AB,960f6b9,4-C,AB,150269e,4-I,A,9c704de,18"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^82^99+javasources/KTool/src/org/kframework/main/KompileBackend.java^25^42,7250ffd,7e05538,"C,AB,960f6b9,4-I,A,150269e,2-I,A,9c704de,18"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^44^61+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^42^59,7250ffd,e457748,"C,AB,960f6b9,4-C,AB,150269e,4-C,AB,45b1377,8"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^44^61+javasources/KTool/src/org/kframework/main/KompileBackend.java^25^42,7250ffd,e457748,"C,AB,960f6b9,4-I,A,150269e,2-I,A,45b1377,4"
javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^42^59+javasources/KTool/src/org/kframework/main/KompileBackend.java^25^42,7250ffd,e457748,"C,AB,960f6b9,4-I,A,150269e,2-I,A,45b1377,4"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^148^178+javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^66^97,7250ffd,7e05538,"C,AB,960f6b9,6-I,B,6290f0f,5-I,B,0a56a6f,1-I,B,0e68146,1-I,AB,3530c08,2-I,AB,150269e,7-I,B,9b6df35,1-I,B,1c47bac,3-I,B,dbd9a81,3-I,A,9c704de,31"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^148^178+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^64^95,7250ffd,7e05538,"I,B,6244adf,6-I,AB,960f6b9,7-I,AB,3530c08,2-I,AB,150269e,7-I,A,9c704de,31"
javasources/KTool/src/org/kframework/backend/java/symbolic/JavaSymbolicBackend.java^148^178+javasources/KTool/src/org/kframework/main/KompileBackend.java^48^62,7250ffd,7e05538,"C,AB,960f6b9,4-I,A,3530c08,1-I,A,150269e,3-I,A,9c704de,31"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^66^97+javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^64^95,7250ffd,e457748,"I,B,6244adf,6-I,AB,960f6b9,7-I,A,6290f0f,5-C,A,0a56a6f,1-I,A,0e68146,1-I,AB,3530c08,2-I,AB,150269e,8-I,A,9b6df35,1-I,A,1c47bac,3-I,A,dbd9a81,3-I,A,e6a01e2,3-I,A,e0f55c9,1"
javasources/KTool/src/org/kframework/backend/symbolic/SymbolicBackend.java^66^97+javasources/KTool/src/org/kframework/main/KompileBackend.java^48^62,7250ffd,e457748,"C,AB,960f6b9,4-I,A,6290f0f,5-I,A,0a56a6f,1-I,A,0e68146,1-I,A,3530c08,1-I,A,150269e,4-I,A,9b6df35,1-I,A,1c47bac,3-I,A,dbd9a81,3-I,A,e6a01e2,3-I,A,e0f55c9,1"
javasources/KTool/src/org/kframework/backend/symbolic/rl/RLBackend.java^64^95+javasources/KTool/src/org/kframework/main/KompileBackend.java^48^62,7250ffd,e457748,"I,A,6244adf,6-I,AB,960f6b9,5-I,A,3530c08,1-I,A,150269e,4"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^224^249+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^266^291,155b301,e457748,"C,AB,960f6b9,32"
javasources/KTool/src/org/kframework/krun/api/MaudeKRun.java^207^220+javasources/KTool/src/org/kframework/krun/api/MaudeKRun.java^235^248,c49ba30,20e4899,"I,AB,960f6b9,5-I,AB,150269e,5"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^104+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^307^323,c49ba30,e457748,"I,AB,960f6b9,21-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^81^92+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^258^278,c49ba30,e457748,"I,AB,960f6b9,19-I,A,150269e,8-I,A,d7f1fcf,1"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^81^92+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^300^320,c49ba30,e457748,"I,AB,960f6b9,21-I,A,150269e,8-I,A,d7f1fcf,1"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^258^278+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^300^320,c49ba30,e457748,"I,AB,960f6b9,18"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^103+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^265^280,c49ba30,e457748,"I,AB,960f6b9,19-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/parser/generator/ParseRulesFilter.java^90^103+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^307^322,c49ba30,e457748,"I,AB,960f6b9,20-I,A,150269e,11-I,A,e7b120e,4-I,A,36da577,1-I,A,a7c119a,1-I,A,014e276,3"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^265^280+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^307^322,c49ba30,e457748,"C,AB,960f6b9,17"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^244^269+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^283^320,c49ba30,e457748,"I,AB,960f6b9,26"
javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^255^280+javasources/KTool/src/org/kframework/utils/DefinitionLoader.java^297^322,c49ba30,e457748,"I,AB,960f6b9,21"
