clone_pair,start_commit,end_commit,genealogy
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule413emptyblocks/InputEmptyBlockBasic.java^190^255+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule413emptyblocks/InputEmptyBlockBasic.java^259^324,d10b2c4,2439710,"C,AB,edb810c,12-I,AB,28c59c2,14"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,AB,eb3e035,10"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^23^38+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,11"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^42^56+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^105^119+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^123^137,d10b2c4,2439710,"I,AB,eb3e035,12"
src/test/java/com/puppycrawl/tools/checkstyle/BaseCheckTestSupport.java^125^145+src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/WriteTagCheckTest.java^205^225,d10b2c4,1dcd6fc,"I,AB,bc0bf95,2-I,AB,d4ef19e,2-I,B,a992ca4,1-I,A,8b70948,1-I,AB,9cc86b3,2-I,AB,c74d7b7,19-I,B,7b8a3aa,2-I,A,2b4a02d,1-I,A,44cc8b5,6-I,A,7d5db23,1-I,A,75da2ef,10-I,A,d35dc97,36-I,A,3a2cb4d,1-I,AB,28be7d2,2-I,B,b1a0f2b,1-I,A,622e04c,9"
src/test/resources/com/puppycrawl/tools/checkstyle/checks/coding/InputFallThrough.java^8^128+src/test/resources/com/puppycrawl/tools/checkstyle/checks/coding/InputFallThrough.java^138^272,d10b2c4,15b0dbe,"C,AB,2bd6197,2-C,AB,edb810c,2-C,AB,b4e884c,2"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4842fallthrough/InputFallThrough.java^8^128+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4842fallthrough/InputFallThrough.java^138^272,d10b2c4,2439710,"C,AB,edb810c,4-I,B,28c59c2,5"
src/test/resources/com/puppycrawl/tools/checkstyle/checks/InputSemantic.java^47^91+src/test/resources/com/puppycrawl/tools/checkstyle/checks/regexp/InputSemantic.java^47^91,d10b2c4,43d0ae2,"C,A,edb810c,1"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule411bracesareused/InputNeedBraces.java^68^102+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule412nonemptyblocks/InputLeftCurlyBraces.java^60^94,d10b2c4,2439710,"I,B,28c59c2,2"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule412nonemptyblocks/InputLeftCurlyBraces.java^60^94+src/test/resources/com/puppycrawl/tools/checkstyle/checks/blocks/InputBraces.java^68^102,d10b2c4,2439710,"I,A,28c59c2,2"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule412nonemptyblocks/InputLeftCurlyBraces.java^60^94+src/test/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/InputBraces.java^64^98,d10b2c4,2439710,"I,A,28c59c2,2"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^9^26+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^9^26,d10b2c4,2439710,"I,B,eb3e035,5"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^9^26+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^9^26,d10b2c4,2439710,"I,B,eb3e035,5-I,B,28c59c2,1"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^9^26+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^9^26,d10b2c4,2439710,"I,AB,eb3e035,10-I,B,28c59c2,1"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^68^84+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^68^84,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^68^84+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^68^84,d10b2c4,2439710,"I,B,eb3e035,6"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^68^84+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^68^84,d10b2c4,2439710,"I,AB,eb3e035,12"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^86^116+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^86^116,d10b2c4,2439710,"I,B,eb3e035,7-I,B,0bdbf15,3"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectReturnAndParameter.java^86^116+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^86^116,d10b2c4,2439710,"I,B,eb3e035,7-I,B,0bdbf15,3"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectReturnAndParameter.java^86^116+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectReturnAndParameter.java^86^116,d10b2c4,2439710,"I,AB,eb3e035,14-I,AB,0bdbf15,6"
src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^125^151+src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^208^233,d10b2c4,2439710,"I,B,d345f3b,1-I,B,e615817,1-I,B,d220d7c,1-I,AB,7e5e919,2-I,AB,75da2ef,3-I,AB,10d3015,3-I,AB,65865d1,14-I,B,871b20e,1-I,AB,a103ccf,3-I,AB,53a6811,2-I,B,6a32fa8,1-I,AB,746a9d6,2-I,B,dc015ef,3-I,AB,5493363,10-I,AB,e73b827,13"
src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^125^151+src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^154^176,d10b2c4,2439710,"I,AB,7e5e919,2-I,AB,75da2ef,2-I,AB,10d3015,2-I,AB,65865d1,12-I,AB,a103ccf,2-I,AB,53a6811,2-I,AB,746a9d6,2-I,AB,5493363,10-I,AB,e73b827,12"
src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^154^176+src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/AbbreviationAsWordInNameCheckTest.java^208^233,d10b2c4,2439710,"I,B,d345f3b,1-I,B,e615817,1-I,B,d220d7c,1-I,AB,7e5e919,2-I,AB,75da2ef,3-I,AB,10d3015,3-I,AB,65865d1,10-I,B,871b20e,1-I,AB,a103ccf,3-I,AB,53a6811,2-I,B,6a32fa8,1-I,AB,746a9d6,2-I,B,dc015ef,3-I,AB,5493363,6-I,AB,e73b827,9"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57,d10b2c4,2439710,"I,B,eb3e035,13"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^92^138,d10b2c4,2439710,"I,B,208fc8d,1-I,B,eb3e035,14-I,B,0bdbf15,1"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57,d10b2c4,2439710,"I,B,eb3e035,13"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputIndentationCorrectWhileDoWhileAndParameter.java^92^138,d10b2c4,2439710,"I,B,208fc8d,1-I,B,eb3e035,14-I,B,0bdbf15,1"
src/it/resources/com/google/checkstyle/test/chapter4formatting/rule42blockindentaion/InputIndentationCorrectWhileDoWhileAndParameter.java^92^138+src/it/resources/com/google/checkstyle/test/chapter4formatting/rule452indentcontinuationlines/InputIndentationCorrectWhileDoWhileAndParameter.java^9^57,d10b2c4,2439710,"I,B,eb3e035,13"
